tanggal,nama_stasiun,penumpang_berangkat_komuter,penumpang_datang_komuter
2025-07-21,DARU,190,128
2025-07-21,DARU,347,470
2025-07-21,DARU,441,518
2025-07-21,DARU,172,399
2025-07-21,DARU,91,143
2025-07-21,CITERAS,240,95
2025-07-21,CITERAS,262,151
2025-07-21,CITERAS,174,109
2025-07-21,CITERAS,74,43
2025-07-21,CITERAS,97,159
2025-07-21,CITERAS,150,150
2025-07-21,CITERAS,75,104
2025-07-21,CITERAS,31,41
2025-07-21,CISAUK,1853,1051
2025-07-21,CISAUK,2304,1654
2025-07-21,CISAUK,1625,1301
2025-07-21,CISAUK,676,576
2025-07-21,CISAUK,947,1874
2025-07-21,CISAUK,1290,2293
2025-07-21,CISAUK,648,1346
2025-07-21,CISAUK,271,542
2025-07-21,CIKOYA,193,104
2025-07-21,CIKOYA,227,153
2025-07-21,CIKOYA,181,136
2025-07-21,CIKOYA,73,50
2025-07-21,CIKOYA,110,147
2025-07-21,CIKOYA,121,191
2025-07-21,CIKOYA,60,111
2025-07-21,CIKOYA,26,43
2025-07-21,CILEJIT,488,242
2025-07-21,CILEJIT,593,333
2025-07-21,CILEJIT,326,319
2025-07-21,CILEJIT,147,101
2025-07-21,CILEJIT,237,379
2025-07-21,CILEJIT,360,457
2025-07-21,CILEJIT,177,241
2025-07-21,CILEJIT,65,126
2025-07-21,CICAYUR,463,212
2025-07-21,CICAYUR,505,394
2025-07-21,CICAYUR,405,276
2025-07-21,CICAYUR,139,106
2025-07-21,CICAYUR,247,390
2025-07-21,CICAYUR,286,536
2025-07-21,CICAYUR,144,296
2025-07-21,CICAYUR,55,110
2025-07-20,TIGARAKSA,769,321
2025-07-20,TIGARAKSA,856,583
2025-07-20,TIGARAKSA,588,450
2025-07-20,TIGARAKSA,225,182
2025-07-20,TIGARAKSA,434,680
2025-07-20,TIGARAKSA,554,787
2025-07-20,TIGARAKSA,254,463
2025-07-20,TIGARAKSA,89,197
2025-07-20,TANAHABANG,3565,1667
2025-07-20,TANAHABANG,4033,2917
2025-07-20,TANAHABANG,3273,2112
2025-07-20,TANAHABANG,1147,862
2025-07-20,TANAHABANG,2313,2916
2025-07-20,TANAHABANG,2909,3161
2025-07-20,TANAHABANG,1392,2133
2025-07-20,TANAHABANG,532,1006
2025-07-20,TENJO,608,261
2025-07-20,TENJO,714,387
2025-07-20,TENJO,475,395
2025-07-20,TENJO,210,158
2025-07-20,TENJO,323,458
2025-07-20,TENJO,350,632
2025-07-20,TENJO,192,333
2025-07-20,TENJO,71,138
2025-07-20,SERPONG,714,375
2025-07-20,SERPONG,783,481
2025-07-20,SERPONG,468,510
2025-07-20,SERPONG,232,159
2025-07-20,SERPONG,367,673
2025-07-20,SERPONG,402,726
2025-07-20,SERPONG,219,450
2025-07-20,SERPONG,76,177
2025-07-20,SUDIMARA,1492,776
2025-07-20,SUDIMARA,1838,1239
2025-07-20,SUDIMARA,1176,993
2025-07-20,SUDIMARA,578,397
2025-07-20,SUDIMARA,882,1416
2025-07-20,SUDIMARA,1025,1791
2025-07-20,SUDIMARA,495,867
2025-07-20,SUDIMARA,183,421
2025-07-20,RAWA BUNTU,1405,842
2025-07-20,RAWA BUNTU,1853,1326
2025-07-20,RAWA BUNTU,1149,876
2025-07-20,RAWA BUNTU,443,341
2025-07-20,RAWA BUNTU,840,1298
2025-07-20,RAWA BUNTU,992,1655
2025-07-20,RAWA BUNTU,446,912
2025-07-20,RAWA BUNTU,229,427
2025-07-20,RANGKASBITUNG,2040,918
2025-07-20,RANGKASBITUNG,2987,1507
2025-07-20,RANGKASBITUNG,1773,1149
2025-07-20,RANGKASBITUNG,851,482
2025-07-20,RANGKASBITUNG,1362,1830
2025-07-20,RANGKASBITUNG,1439,2027
2025-07-20,RANGKASBITUNG,824,1283
2025-07-20,RANGKASBITUNG,278,587
2025-07-20,PARUNGPANJANG,1275,639
2025-07-20,PARUNGPANJANG,1726,932
2025-07-20,PARUNGPANJANG,990,971
2025-07-20,PARUNGPANJANG,449,407
2025-07-20,PARUNGPANJANG,757,1379
2025-07-20,PARUNGPANJANG,826,1288
2025-07-20,PARUNGPANJANG,495,841
2025-07-20,PARUNGPANJANG,162,332
2025-07-20,PALMERAH,1533,805
2025-07-20,PALMERAH,1534,1260
2025-07-20,PALMERAH,1164,1121
2025-07-20,PALMERAH,510,425
2025-07-20,PALMERAH,705,1386
2025-07-20,PALMERAH,999,1756
2025-07-20,PALMERAH,525,919
2025-07-20,PALMERAH,195,434
2025-07-20,PONDOKRANJI,1157,579
2025-07-20,PONDOKRANJI,1191,939
2025-07-20,PONDOKRANJI,972,715
2025-07-20,PONDOKRANJI,386,367
2025-07-20,PONDOKRANJI,652,1005
2025-07-20,PONDOKRANJI,805,1462
2025-07-20,PONDOKRANJI,371,704
2025-07-20,PONDOKRANJI,142,282
2025-07-20,MAJA,573,229
2025-07-20,MAJA,726,430
2025-07-20,MAJA,460,323
2025-07-20,MAJA,171,120
2025-07-20,MAJA,286,491
2025-07-20,MAJA,370,614
2025-07-20,MAJA,209,356
2025-07-20,MAJA,82,152
2025-07-20,KEBAYORAN,1652,965
2025-07-20,KEBAYORAN,2445,1574
2025-07-20,KEBAYORAN,1457,1240
2025-07-20,KEBAYORAN,546,574
2025-07-20,KEBAYORAN,949,1847
2025-07-20,KEBAYORAN,1164,1933
2025-07-20,KEBAYORAN,592,1255
2025-07-20,KEBAYORAN,239,589
2025-07-20,JURANGMANGU,1308,697
2025-07-20,JURANGMANGU,1630,954
2025-07-20,JURANGMANGU,1041,821
2025-07-20,JURANGMANGU,383,287
2025-07-20,JURANGMANGU,618,1139
2025-07-20,JURANGMANGU,881,1460
2025-07-20,JURANGMANGU,449,899
2025-07-20,JURANGMANGU,163,364
2025-07-20,DARU,545,200
2025-07-20,DARU,540,345
2025-07-20,DARU,376,321
2025-07-20,DARU,152,123
2025-07-20,DARU,247,381
2025-07-20,DARU,293,479
2025-07-20,DARU,177,322
2025-07-20,DARU,72,125
2025-07-20,CITERAS,186,124
2025-07-20,CITERAS,281,187
2025-07-20,CITERAS,178,131
2025-07-20,CITERAS,68,64
2025-07-20,CITERAS,116,175
2025-07-20,CITERAS,156,240
2025-07-20,CITERAS,79,152
2025-07-20,CITERAS,31,65
2025-07-20,CISAUK,1075,694
2025-07-20,CISAUK,1252,812
2025-07-20,CISAUK,818,654
2025-07-20,CISAUK,319,284
2025-07-20,CISAUK,657,1003
2025-07-20,CISAUK,837,1193
2025-07-20,CISAUK,361,717
2025-07-20,CISAUK,158,259
2025-07-20,CIKOYA,172,69
2025-07-20,CIKOYA,199,121
2025-07-20,CIKOYA,122,113
2025-07-20,CIKOYA,56,45
2025-07-20,CIKOYA,88,135
2025-07-20,CIKOYA,116,144
2025-07-20,CIKOYA,49,102
2025-07-20,CIKOYA,21,43
2025-07-20,CILEJIT,330,169
2025-07-20,CILEJIT,351,265
2025-07-20,CILEJIT,263,211
2025-07-20,CILEJIT,102,82
2025-07-20,CILEJIT,171,313
2025-07-20,CILEJIT,210,280
2025-07-20,CILEJIT,91,190
2025-07-20,CILEJIT,42,69
2025-07-20,CICAYUR,305,157
2025-07-20,CICAYUR,335,259
2025-07-20,CICAYUR,209,185
2025-07-20,CICAYUR,104,75
2025-07-20,CICAYUR,164,279
2025-07-20,CICAYUR,204,270
2025-07-20,CICAYUR,90,214
2025-07-20,CICAYUR,42,70
2025-07-19,TIGARAKSA,715,453
2025-07-19,TIGARAKSA,780,605
2025-07-19,TIGARAKSA,613,489
2025-07-19,TIGARAKSA,215,197
2025-07-19,TIGARAKSA,349,849
2025-07-19,TIGARAKSA,402,767
2025-07-19,TIGARAKSA,220,509
2025-07-19,TIGARAKSA,101,246
2025-07-19,TANAHABANG,5123,2246
2025-07-19,TANAHABANG,7400,3076
2025-07-19,TANAHABANG,4105,2578
2025-07-19,TANAHABANG,1695,1028
2025-07-19,TANAHABANG,3215,4053
2025-07-19,TANAHABANG,3428,3835
2025-07-19,TANAHABANG,2056,3011
2025-07-19,TANAHABANG,785,1173
2025-07-19,TENJO,541,420
2025-07-19,TENJO,646,667
2025-07-19,TENJO,434,542
2025-07-19,TENJO,179,232
2025-07-19,TENJO,327,617
2025-07-19,TENJO,388,911
2025-07-19,TENJO,163,443
2025-07-19,TENJO,68,178
2025-07-19,SERPONG,661,430
2025-07-19,SERPONG,871,540
2025-07-19,SERPONG,656,452
2025-07-19,SERPONG,265,181
2025-07-19,SERPONG,465,795
2025-07-19,SERPONG,541,846
2025-07-19,SERPONG,273,564
2025-07-19,SERPONG,102,180
2025-07-19,SUDIMARA,1812,848
2025-07-19,SUDIMARA,2215,1585
2025-07-19,SUDIMARA,1348,1151
2025-07-19,SUDIMARA,650,524
2025-07-19,SUDIMARA,1033,1480
2025-07-19,SUDIMARA,1285,1780
2025-07-19,SUDIMARA,610,1270
2025-07-19,SUDIMARA,270,446
2025-07-19,RAWA BUNTU,2040,998
2025-07-19,RAWA BUNTU,2528,1460
2025-07-19,RAWA BUNTU,1384,1274
2025-07-19,RAWA BUNTU,538,460
2025-07-19,RAWA BUNTU,936,1761
2025-07-19,RAWA BUNTU,1155,1832
2025-07-19,RAWA BUNTU,548,1076
2025-07-19,RAWA BUNTU,272,440
2025-07-19,RANGKASBITUNG,1599,1115
2025-07-19,RANGKASBITUNG,1832,1748
2025-07-19,RANGKASBITUNG,1184,1433
2025-07-19,RANGKASBITUNG,463,548
2025-07-19,RANGKASBITUNG,798,1987
2025-07-19,RANGKASBITUNG,994,2677
2025-07-19,RANGKASBITUNG,505,1341
2025-07-19,RANGKASBITUNG,216,644
2025-07-19,PARUNGPANJANG,1312,893
2025-07-19,PARUNGPANJANG,1751,1359
2025-07-19,PARUNGPANJANG,1380,1253
2025-07-19,PARUNGPANJANG,513,489
2025-07-19,PARUNGPANJANG,899,1582
2025-07-19,PARUNGPANJANG,925,1799
2025-07-19,PARUNGPANJANG,471,1011
2025-07-19,PARUNGPANJANG,218,493
2025-07-19,PALMERAH,1892,909
2025-07-19,PALMERAH,2169,1322
2025-07-19,PALMERAH,1541,1154
2025-07-19,PALMERAH,664,539
2025-07-19,PALMERAH,968,1807
2025-07-19,PALMERAH,1221,2295
2025-07-19,PALMERAH,685,1293
2025-07-19,PALMERAH,270,451
2025-07-19,PONDOKRANJI,1366,649
2025-07-19,PONDOKRANJI,1572,1076
2025-07-19,PONDOKRANJI,1209,944
2025-07-19,PONDOKRANJI,392,387
2025-07-19,PONDOKRANJI,645,1175
2025-07-19,PONDOKRANJI,1053,1397
2025-07-19,PONDOKRANJI,499,794
2025-07-19,PONDOKRANJI,200,348
2025-07-19,MAJA,603,419
2025-07-19,MAJA,674,611
2025-07-19,MAJA,484,458
2025-07-19,MAJA,157,193
2025-07-19,MAJA,281,772
2025-07-19,MAJA,317,748
2025-07-19,MAJA,191,439
2025-07-19,MAJA,62,203
2025-07-19,KEBAYORAN,2626,963
2025-07-19,KEBAYORAN,2736,1878
2025-07-19,KEBAYORAN,1863,1387
2025-07-19,KEBAYORAN,889,543
2025-07-19,KEBAYORAN,1224,2208
2025-07-19,KEBAYORAN,1587,2479
2025-07-19,KEBAYORAN,740,1543
2025-07-19,KEBAYORAN,295,616
2025-07-19,JURANGMANGU,1480,863
2025-07-19,JURANGMANGU,1664,1316
2025-07-19,JURANGMANGU,1291,854
2025-07-19,JURANGMANGU,559,344
2025-07-19,JURANGMANGU,944,1349
2025-07-19,JURANGMANGU,983,1742
2025-07-19,JURANGMANGU,477,1030
2025-07-19,JURANGMANGU,213,349
2025-07-19,DARU,543,307
2025-07-19,DARU,669,486
2025-07-19,DARU,449,409
2025-07-19,DARU,153,131
2025-07-19,DARU,271,512
2025-07-19,DARU,311,589
2025-07-19,DARU,179,318
2025-07-19,DARU,58,126
2025-07-19,CITERAS,171,117
2025-07-19,CITERAS,226,171
2025-07-19,CITERAS,125,167
2025-07-19,CITERAS,68,61
2025-07-19,CITERAS,82,204
2025-07-19,CITERAS,128,271
2025-07-19,CITERAS,61,145
2025-07-19,CITERAS,22,59
2025-07-19,CISAUK,1363,695
2025-07-19,CISAUK,1703,939
2025-07-19,CISAUK,951,989
2025-07-19,CISAUK,394,422
2025-07-19,CISAUK,701,1420
2025-07-19,CISAUK,855,1310
2025-07-19,CISAUK,478,968
2025-07-19,CISAUK,206,324
2025-07-19,CIKOYA,189,105
2025-07-19,CIKOYA,225,177
2025-07-19,CIKOYA,129,119
2025-07-19,CIKOYA,71,51
2025-07-19,CIKOYA,98,214
2025-07-19,CIKOYA,145,229
2025-07-19,CIKOYA,62,126
2025-07-19,CIKOYA,22,62
2025-07-19,CILEJIT,349,202
2025-07-19,CILEJIT,435,335
2025-07-19,CILEJIT,283,303
2025-07-19,CILEJIT,133,120
2025-07-19,CILEJIT,202,389
2025-07-19,CILEJIT,269,516
2025-07-19,CILEJIT,119,296
2025-07-19,CILEJIT,56,116
2025-07-19,CICAYUR,411,209
2025-07-19,CICAYUR,467,292
2025-07-19,CICAYUR,304,237
2025-07-19,CICAYUR,136,88
2025-07-19,CICAYUR,225,294
2025-07-19,CICAYUR,237,426
2025-07-19,CICAYUR,143,271
2025-07-19,CICAYUR,49,83
2025-07-18,TIGARAKSA,714,467
2025-07-18,TIGARAKSA,855,567
2025-07-18,TIGARAKSA,554,459
2025-07-18,TIGARAKSA,256,213
2025-07-18,TIGARAKSA,379,676
2025-07-18,TIGARAKSA,525,874
2025-07-18,TIGARAKSA,239,521
2025-07-18,TIGARAKSA,90,183
2025-07-18,TANAHABANG,7426,2373
2025-07-18,TANAHABANG,7787,3688
2025-07-18,TANAHABANG,4841,3276
2025-07-18,TANAHABANG,2544,1173
2025-07-18,TANAHABANG,3853,5101
2025-07-18,TANAHABANG,4739,4716
2025-07-18,TANAHABANG,2032,2873
2025-07-18,TANAHABANG,1028,1456
2025-07-18,TENJO,567,378
2025-07-18,TENJO,844,542
2025-07-18,TENJO,428,405
2025-07-18,TENJO,184,157
2025-07-18,TENJO,338,543
2025-07-18,TENJO,355,756
2025-07-18,TENJO,211,419
2025-07-18,TENJO,95,167
2025-07-18,SERPONG,807,415
2025-07-18,SERPONG,1177,676
2025-07-18,SERPONG,742,606
2025-07-18,SERPONG,345,253
2025-07-18,SERPONG,480,895
2025-07-18,SERPONG,615,1041
2025-07-18,SERPONG,309,558
2025-07-18,SERPONG,115,266
2025-07-18,SUDIMARA,2689,1523
2025-07-18,SUDIMARA,3270,1750
2025-07-18,SUDIMARA,2046,1802
2025-07-18,SUDIMARA,924,598
2025-07-18,SUDIMARA,1393,2091
2025-07-18,SUDIMARA,1638,2432
2025-07-18,SUDIMARA,777,1940
2025-07-18,SUDIMARA,352,646
2025-07-18,RAWA BUNTU,3398,1768
2025-07-18,RAWA BUNTU,3446,2556
2025-07-18,RAWA BUNTU,2718,1899
2025-07-18,RAWA BUNTU,1008,856
2025-07-18,RAWA BUNTU,1423,2755
2025-07-18,RAWA BUNTU,2181,3359
2025-07-18,RAWA BUNTU,956,1647
2025-07-18,RAWA BUNTU,378,657
2025-07-18,RANGKASBITUNG,1346,881
2025-07-18,RANGKASBITUNG,1648,1109
2025-07-18,RANGKASBITUNG,1326,977
2025-07-18,RANGKASBITUNG,443,471
2025-07-18,RANGKASBITUNG,674,1619
2025-07-18,RANGKASBITUNG,857,1756
2025-07-18,RANGKASBITUNG,511,883
2025-07-18,RANGKASBITUNG,211,375
2025-07-18,PARUNGPANJANG,1516,902
2025-07-18,PARUNGPANJANG,2152,1622
2025-07-18,PARUNGPANJANG,1562,1213
2025-07-18,PARUNGPANJANG,529,461
2025-07-18,PARUNGPANJANG,1026,1633
2025-07-18,PARUNGPANJANG,1233,1897
2025-07-18,PARUNGPANJANG,658,1113
2025-07-18,PARUNGPANJANG,254,461
2025-07-18,PALMERAH,3636,2184
2025-07-18,PALMERAH,4874,2709
2025-07-18,PALMERAH,2616,2239
2025-07-18,PALMERAH,1192,1041
2025-07-18,PALMERAH,1993,3466
2025-07-18,PALMERAH,2409,4107
2025-07-18,PALMERAH,1296,2684
2025-07-18,PALMERAH,434,938
2025-07-18,PONDOKRANJI,1734,904
2025-07-18,PONDOKRANJI,1936,1288
2025-07-18,PONDOKRANJI,1132,1061
2025-07-18,PONDOKRANJI,549,470
2025-07-18,PONDOKRANJI,742,1615
2025-07-18,PONDOKRANJI,896,1495
2025-07-18,PONDOKRANJI,509,1103
2025-07-18,PONDOKRANJI,234,388
2025-07-18,MAJA,628,348
2025-07-18,MAJA,665,555
2025-07-18,MAJA,447,453
2025-07-18,MAJA,199,148
2025-07-18,MAJA,354,531
2025-07-18,MAJA,353,640
2025-07-18,MAJA,190,353
2025-07-18,MAJA,76,167
2025-07-18,KEBAYORAN,3044,1815
2025-07-18,KEBAYORAN,3647,2364
2025-07-18,KEBAYORAN,2367,1789
2025-07-18,KEBAYORAN,983,874
2025-07-18,KEBAYORAN,1542,3196
2025-07-18,KEBAYORAN,1956,3208
2025-07-18,KEBAYORAN,911,1850
2025-07-18,KEBAYORAN,332,772
2025-07-18,JURANGMANGU,1725,867
2025-07-18,JURANGMANGU,2216,1454
2025-07-18,JURANGMANGU,1470,1190
2025-07-18,JURANGMANGU,645,506
2025-07-18,JURANGMANGU,1046,1903
2025-07-18,JURANGMANGU,1287,2283
2025-07-18,JURANGMANGU,653,1421
2025-07-18,JURANGMANGU,233,573
2025-07-18,DARU,538,278
2025-07-18,DARU,659,405
2025-07-18,DARU,431,346
2025-07-18,DARU,157,148
2025-07-18,DARU,297,509
2025-07-18,DARU,361,665
2025-07-18,DARU,185,371
2025-07-18,DARU,63,151
2025-07-18,CITERAS,152,83
2025-07-18,CITERAS,190,126
2025-07-18,CITERAS,111,128
2025-07-18,CITERAS,61,49
2025-07-18,CITERAS,84,165
2025-07-18,CITERAS,109,195
2025-07-18,CITERAS,62,100
2025-07-18,CITERAS,24,48
2025-07-18,CISAUK,1664,927
2025-07-18,CISAUK,2433,1613
2025-07-18,CISAUK,1520,1435
2025-07-18,CISAUK,587,462
2025-07-18,CISAUK,944,1652
2025-07-18,CISAUK,1154,1907
2025-07-18,CISAUK,669,1518
2025-07-18,CISAUK,265,461
2025-07-18,CIKOYA,182,106
2025-07-18,CIKOYA,201,142
2025-07-18,CIKOYA,154,120
2025-07-18,CIKOYA,69,57
2025-07-18,CIKOYA,98,153
2025-07-18,CIKOYA,129,214
2025-07-18,CIKOYA,58,106
2025-07-18,CIKOYA,25,49
2025-07-18,CILEJIT,358,202
2025-07-18,CILEJIT,538,295
2025-07-18,CILEJIT,317,248
2025-07-18,CILEJIT,141,108
2025-07-18,CILEJIT,186,377
2025-07-18,CILEJIT,244,425
2025-07-18,CILEJIT,146,323
2025-07-18,CILEJIT,53,98
2025-07-18,CICAYUR,467,208
2025-07-18,CICAYUR,565,311
2025-07-18,CICAYUR,311,285
2025-07-18,CICAYUR,117,114
2025-07-18,CICAYUR,253,377
2025-07-18,CICAYUR,236,479
2025-07-18,CICAYUR,129,312
2025-07-18,CICAYUR,62,124
2025-07-17,TIGARAKSA,647,331
2025-07-17,TIGARAKSA,786,541
2025-07-17,TIGARAKSA,502,482
2025-07-17,TIGARAKSA,272,186
2025-07-17,TIGARAKSA,406,654
2025-07-17,TIGARAKSA,509,828
2025-07-17,TIGARAKSA,213,448
2025-07-17,TIGARAKSA,81,203
2025-07-17,TANAHABANG,7998,2780
2025-07-17,TANAHABANG,9188,3864
2025-07-17,TANAHABANG,6316,3837
2025-07-17,TANAHABANG,2201,1375
2025-07-17,TANAHABANG,3974,4972
2025-07-17,TANAHABANG,4633,5335
2025-07-17,TANAHABANG,1992,4198
2025-07-17,TANAHABANG,1019,1293
2025-07-17,TENJO,553,296
2025-07-17,TENJO,676,399
2025-07-17,TENJO,462,414
2025-07-17,TENJO,203,146
2025-07-17,TENJO,348,505
2025-07-17,TENJO,417,675
2025-07-17,TENJO,209,425
2025-07-17,TENJO,91,132
2025-07-17,SERPONG,816,552
2025-07-17,SERPONG,1164,828
2025-07-17,SERPONG,791,589
2025-07-17,SERPONG,351,223
2025-07-17,SERPONG,484,754
2025-07-17,SERPONG,570,1005
2025-07-17,SERPONG,277,627
2025-07-17,SERPONG,126,248
2025-07-17,SUDIMARA,2966,1314
2025-07-17,SUDIMARA,3102,2233
2025-07-17,SUDIMARA,2149,1606
2025-07-17,SUDIMARA,926,673
2025-07-17,SUDIMARA,1270,2550
2025-07-17,SUDIMARA,1979,2870
2025-07-17,SUDIMARA,806,1927
2025-07-17,SUDIMARA,335,702
2025-07-17,RAWA BUNTU,3462,1870
2025-07-17,RAWA BUNTU,3683,2180
2025-07-17,RAWA BUNTU,2378,2167
2025-07-17,RAWA BUNTU,979,747
2025-07-17,RAWA BUNTU,1618,2759
2025-07-17,RAWA BUNTU,2083,3299
2025-07-17,RAWA BUNTU,937,1876
2025-07-17,RAWA BUNTU,388,824
2025-07-17,RANGKASBITUNG,1395,671
2025-07-17,RANGKASBITUNG,1661,1037
2025-07-17,RANGKASBITUNG,908,807
2025-07-17,RANGKASBITUNG,437,313
2025-07-17,RANGKASBITUNG,692,1347
2025-07-17,RANGKASBITUNG,894,1291
2025-07-17,RANGKASBITUNG,497,806
2025-07-17,RANGKASBITUNG,185,394
2025-07-17,PARUNGPANJANG,1688,1058
2025-07-17,PARUNGPANJANG,2265,1581
2025-07-17,PARUNGPANJANG,1300,1132
2025-07-17,PARUNGPANJANG,656,555
2025-07-17,PARUNGPANJANG,919,1670
2025-07-17,PARUNGPANJANG,1186,1837
2025-07-17,PARUNGPANJANG,686,1091
2025-07-17,PARUNGPANJANG,219,431
2025-07-17,PALMERAH,3260,2083
2025-07-17,PALMERAH,4069,3011
2025-07-17,PALMERAH,3071,2363
2025-07-17,PALMERAH,1440,877
2025-07-17,PALMERAH,2195,3571
2025-07-17,PALMERAH,2345,4293
2025-07-17,PALMERAH,1290,2584
2025-07-17,PALMERAH,526,1096
2025-07-17,PONDOKRANJI,1740,812
2025-07-17,PONDOKRANJI,1595,1392
2025-07-17,PONDOKRANJI,1337,977
2025-07-17,PONDOKRANJI,523,477
2025-07-17,PONDOKRANJI,803,1721
2025-07-17,PONDOKRANJI,920,1903
2025-07-17,PONDOKRANJI,532,1112
2025-07-17,PONDOKRANJI,228,435
2025-07-17,MAJA,555,307
2025-07-17,MAJA,723,468
2025-07-17,MAJA,468,414
2025-07-17,MAJA,200,151
2025-07-17,MAJA,298,537
2025-07-17,MAJA,359,615
2025-07-17,MAJA,210,404
2025-07-17,MAJA,86,145
2025-07-17,KEBAYORAN,2990,1657
2025-07-17,KEBAYORAN,3668,2835
2025-07-17,KEBAYORAN,2590,2373
2025-07-17,KEBAYORAN,1139,797
2025-07-17,KEBAYORAN,1459,2775
2025-07-17,KEBAYORAN,1970,3235
2025-07-17,KEBAYORAN,901,1954
2025-07-17,KEBAYORAN,393,794
2025-07-17,JURANGMANGU,2045,1142
2025-07-17,JURANGMANGU,1938,1379
2025-07-17,JURANGMANGU,1600,1426
2025-07-17,JURANGMANGU,552,583
2025-07-17,JURANGMANGU,862,1591
2025-07-17,JURANGMANGU,1364,2241
2025-07-17,JURANGMANGU,673,1283
2025-07-17,JURANGMANGU,230,441
2025-07-17,DARU,531,303
2025-07-17,DARU,682,484
2025-07-17,DARU,409,373
2025-07-17,DARU,161,126
2025-07-17,DARU,282,483
2025-07-17,DARU,341,561
2025-07-17,DARU,178,356
2025-07-17,DARU,62,166
2025-07-17,CITERAS,146,86
2025-07-17,CITERAS,187,117
2025-07-17,CITERAS,136,114
2025-07-17,CITERAS,45,43
2025-07-17,CITERAS,76,152
2025-07-17,CITERAS,98,148
2025-07-17,CITERAS,46,109
2025-07-17,CITERAS,17,41
2025-07-17,CISAUK,1680,1052
2025-07-17,CISAUK,2271,1733
2025-07-17,CISAUK,1581,1106
2025-07-17,CISAUK,721,552
2025-07-17,CISAUK,1038,1665
2025-07-17,CISAUK,1370,2207
2025-07-17,CISAUK,663,1246
2025-07-17,CISAUK,241,570
2025-07-17,CIKOYA,171,110
2025-07-17,CIKOYA,220,126
2025-07-17,CIKOYA,169,128
2025-07-17,CIKOYA,61,49
2025-07-17,CIKOYA,90,175
2025-07-17,CIKOYA,108,168
2025-07-17,CIKOYA,59,108
2025-07-17,CIKOYA,23,54
2025-07-17,CILEJIT,423,215
2025-07-17,CILEJIT,501,376
2025-07-17,CILEJIT,314,258
2025-07-17,CILEJIT,149,118
2025-07-17,CILEJIT,211,396
2025-07-17,CILEJIT,291,396
2025-07-17,CILEJIT,125,293
2025-07-17,CILEJIT,64,110
2025-07-17,CICAYUR,507,236
2025-07-17,CICAYUR,561,401
2025-07-17,CICAYUR,313,334
2025-07-17,CICAYUR,168,100
2025-07-17,CICAYUR,218,371
2025-07-17,CICAYUR,285,538
2025-07-17,CICAYUR,161,264
2025-07-17,CICAYUR,54,107
2025-07-16,TIGARAKSA,624,330
2025-07-16,TIGARAKSA,931,557
2025-07-16,TIGARAKSA,595,404
2025-07-16,TIGARAKSA,245,182
2025-07-16,TIGARAKSA,311,595
2025-07-16,TIGARAKSA,406,824
2025-07-16,TIGARAKSA,209,487
2025-07-16,TIGARAKSA,95,193
2025-07-16,TANAHABANG,6714,2736
2025-07-16,TANAHABANG,7647,4812
2025-07-16,TANAHABANG,5198,4090
2025-07-16,TANAHABANG,2461,1360
2025-07-16,TANAHABANG,3984,5581
2025-07-16,TANAHABANG,5034,5689
2025-07-16,TANAHABANG,2656,3771
2025-07-16,TANAHABANG,1111,1442
2025-07-16,TENJO,630,350
2025-07-16,TENJO,774,417
2025-07-16,TENJO,474,417
2025-07-16,TENJO,186,140
2025-07-16,TENJO,278,559
2025-07-16,TENJO,411,624
2025-07-16,TENJO,175,352
2025-07-16,TENJO,79,168
2025-07-16,SERPONG,933,537
2025-07-16,SERPONG,1141,740
2025-07-16,SERPONG,700,716
2025-07-16,SERPONG,268,255
2025-07-16,SERPONG,484,785
2025-07-16,SERPONG,596,980
2025-07-16,SERPONG,259,569
2025-07-16,SERPONG,105,230
2025-07-16,SUDIMARA,2906,1328
2025-07-16,SUDIMARA,2770,2107
2025-07-16,SUDIMARA,2084,1736
2025-07-16,SUDIMARA,779,622
2025-07-16,SUDIMARA,1439,2531
2025-07-16,SUDIMARA,1864,2928
2025-07-16,SUDIMARA,999,1824
2025-07-16,SUDIMARA,300,662
2025-07-16,RAWA BUNTU,3039,1730
2025-07-16,RAWA BUNTU,3893,2699
2025-07-16,RAWA BUNTU,2161,2031
2025-07-16,RAWA BUNTU,992,777
2025-07-16,RAWA BUNTU,1671,3033
2025-07-16,RAWA BUNTU,2178,3084
2025-07-16,RAWA BUNTU,1103,1788
2025-07-16,RAWA BUNTU,405,926
2025-07-16,RANGKASBITUNG,1352,719
2025-07-16,RANGKASBITUNG,1651,970
2025-07-16,RANGKASBITUNG,1176,821
2025-07-16,RANGKASBITUNG,399,311
2025-07-16,RANGKASBITUNG,674,1385
2025-07-16,RANGKASBITUNG,953,1372
2025-07-16,RANGKASBITUNG,476,840
2025-07-16,RANGKASBITUNG,168,320
2025-07-16,PARUNGPANJANG,1974,833
2025-07-16,PARUNGPANJANG,2030,1456
2025-07-16,PARUNGPANJANG,1358,1284
2025-07-16,PARUNGPANJANG,596,550
2025-07-16,PARUNGPANJANG,1006,1733
2025-07-16,PARUNGPANJANG,1222,1910
2025-07-16,PARUNGPANJANG,616,1170
2025-07-16,PARUNGPANJANG,256,414
2025-07-16,PALMERAH,4248,2042
2025-07-16,PALMERAH,4012,2561
2025-07-16,PALMERAH,2672,2192
2025-07-16,PALMERAH,1200,826
2025-07-16,PALMERAH,2245,3772
2025-07-16,PALMERAH,2918,3836
2025-07-16,PALMERAH,1164,2347
2025-07-16,PALMERAH,462,1053
