tanggal,nama_stasiun,penumpang_berangkat_komuter,penumpang_datang_komuter
2025-05-22 07:00,RANGKASBITUNG,1707,928
2025-05-22 08:00,RANGKASBITUNG,917,843
2025-05-22 09:00,RANGKASBITUNG,484,318
2025-05-22 16:00,RANGKASBITUNG,720,1099
2025-05-22 17:00,RANGKASBITUNG,920,1259
2025-05-22 18:00,RANGKASBITUNG,422,925
2025-05-22 19:00,RANGKASBITUNG,184,340
2025-05-23 06:00,RANGKASBITUNG,1307,964
2025-05-23 07:00,RANGKASBITUNG,1467,1285
2025-05-23 08:00,RANGKASBITUNG,1093,1025
2025-05-23 09:00,RANGKASBITUNG,505,368
2025-05-23 16:00,RANGKASBITUNG,804,1395
2025-05-23 17:00,RANGKASBITUNG,779,1735
2025-05-23 18:00,RANGKASBITUNG,424,1061
2025-05-23 19:00,RANGKASBITUNG,172,406
2025-05-24 06:00,RANGKASBITUNG,1695,1373
2025-05-24 07:00,RANGKASBITUNG,2026,1900
2025-05-24 08:00,RANGKASBITUNG,1311,1793
2025-05-24 09:00,RANGKASBITUNG,493,551
2025-05-24 16:00,RANGKASBITUNG,901,2085
2025-05-24 17:00,RANGKASBITUNG,1003,2843
2025-05-24 18:00,RANGKASBITUNG,490,1345
2025-05-24 19:00,RANGKASBITUNG,184,681
2025-05-25 06:00,RANGKASBITUNG,2311,973
2025-05-25 07:00,RANGKASBITUNG,2312,1596
2025-05-25 08:00,RANGKASBITUNG,1507,1100
2025-05-25 09:00,RANGKASBITUNG,614,431
2025-05-25 16:00,RANGKASBITUNG,1108,1580
2025-05-25 17:00,RANGKASBITUNG,1306,1998
2025-05-25 18:00,RANGKASBITUNG,691,1155
2025-05-25 19:00,RANGKASBITUNG,320,442
2025-05-26 06:00,RANGKASBITUNG,1644,489
2025-05-26 07:00,RANGKASBITUNG,1640,680
2025-05-26 08:00,RANGKASBITUNG,1404,470
2025-05-26 09:00,RANGKASBITUNG,563,236
2025-05-26 16:00,RANGKASBITUNG,737,659
2025-05-26 17:00,RANGKASBITUNG,1054,926
2025-05-26 18:00,RANGKASBITUNG,513,597
2025-05-26 19:00,RANGKASBITUNG,233,196
2025-05-27 06:00,RANGKASBITUNG,104,58
2025-05-27 07:00,RANGKASBITUNG,130,101
2025-05-27 08:00,RANGKASBITUNG,97,81
2025-05-27 09:00,RANGKASBITUNG,43,34
2025-05-27 16:00,RANGKASBITUNG,65,111
2025-05-27 17:00,RANGKASBITUNG,84,128
2025-05-27 18:00,RANGKASBITUNG,45,67
2025-05-27 19:00,RANGKASBITUNG,15,26
2025-05-28 06:00,RANGKASBITUNG,152,76
2025-05-28 07:00,RANGKASBITUNG,180,116
2025-05-28 08:00,RANGKASBITUNG,96,83
2025-05-28 09:00,RANGKASBITUNG,39,35
2025-05-28 16:00,RANGKASBITUNG,82,142
2025-05-28 17:00,RANGKASBITUNG,86,145
2025-05-28 18:00,RANGKASBITUNG,47,105
2025-05-28 19:00,RANGKASBITUNG,20,42
2025-05-30 06:00,RANGKASBITUNG,1484,1073
2025-05-30 07:00,RANGKASBITUNG,1923,1335
2025-05-30 08:00,RANGKASBITUNG,1449,1286
2025-05-30 09:00,RANGKASBITUNG,551,497
2025-05-30 16:00,RANGKASBITUNG,1044,1663
2025-05-30 17:00,RANGKASBITUNG,1175,1994
2025-05-30 18:00,RANGKASBITUNG,514,1249
2025-05-30 19:00,RANGKASBITUNG,208,534
2025-05-31 06:00,RANGKASBITUNG,1663,1349
2025-05-31 07:00,RANGKASBITUNG,2402,1938
2025-05-31 08:00,RANGKASBITUNG,1481,1487
2025-05-31 09:00,RANGKASBITUNG,656,602
2025-05-31 16:00,RANGKASBITUNG,1048,2120
2025-05-31 17:00,RANGKASBITUNG,1090,2919
2025-05-31 18:00,RANGKASBITUNG,581,1602
2025-05-31 19:00,RANGKASBITUNG,230,701
2025-06-01 06:00,RANGKASBITUNG,2505,1034
2025-06-01 07:00,RANGKASBITUNG,3135,1911
2025-06-01 08:00,RANGKASBITUNG,1795,1360
2025-06-01 09:00,RANGKASBITUNG,907,587
2025-06-01 16:00,RANGKASBITUNG,1264,1963
2025-06-01 17:00,RANGKASBITUNG,1901,2305
2025-06-01 18:00,RANGKASBITUNG,890,1363
2025-06-01 19:00,RANGKASBITUNG,331,667
2025-06-02 06:00,RANGKASBITUNG,1804,721
2025-06-02 07:00,RANGKASBITUNG,2609,1070
2025-06-02 08:00,RANGKASBITUNG,1635,1013
2025-06-02 09:00,RANGKASBITUNG,635,420
2025-06-02 16:00,RANGKASBITUNG,1143,1261
2025-06-02 17:00,RANGKASBITUNG,1446,1824
2025-06-02 18:00,RANGKASBITUNG,669,877
2025-06-02 19:00,RANGKASBITUNG,277,352
2025-06-03 06:00,RANGKASBITUNG,1492,766
2025-06-03 07:00,RANGKASBITUNG,1365,1160
2025-06-03 08:00,RANGKASBITUNG,1088,1092
2025-06-03 09:00,RANGKASBITUNG,407,398
2025-06-03 16:00,RANGKASBITUNG,716,1203
2025-06-03 17:00,RANGKASBITUNG,1009,1468
2025-06-03 18:00,RANGKASBITUNG,473,1057
2025-06-03 19:00,RANGKASBITUNG,187,345
2025-06-04 06:00,RANGKASBITUNG,1357,998
2025-06-04 07:00,RANGKASBITUNG,1853,1258
2025-06-04 08:00,RANGKASBITUNG,1139,1245
2025-06-04 09:00,RANGKASBITUNG,485,415
2025-06-04 16:00,RANGKASBITUNG,818,1748
2025-06-04 17:00,RANGKASBITUNG,1057,2001
2025-06-04 18:00,RANGKASBITUNG,488,1124
2025-06-04 19:00,RANGKASBITUNG,216,520
2025-06-05 06:00,RANGKASBITUNG,1702,2488
2025-06-05 07:00,RANGKASBITUNG,1955,3145
2025-06-05 08:00,RANGKASBITUNG,1539,2490
2025-06-05 09:00,RANGKASBITUNG,613,1273
2025-06-05 16:00,RANGKASBITUNG,975,4504
2025-06-05 17:00,RANGKASBITUNG,1065,5014
2025-06-05 18:00,RANGKASBITUNG,608,3307
2025-06-05 19:00,RANGKASBITUNG,257,1003
2025-06-06 06:00,RANGKASBITUNG,1425,1067
2025-06-06 07:00,RANGKASBITUNG,1989,1223
2025-06-06 08:00,RANGKASBITUNG,1216,1119
2025-06-06 09:00,RANGKASBITUNG,466,481
2025-06-06 16:00,RANGKASBITUNG,969,1723
2025-06-06 17:00,RANGKASBITUNG,1183,2092
2025-06-06 18:00,RANGKASBITUNG,611,1268
2025-06-06 19:00,RANGKASBITUNG,215,404
2025-06-07 06:00,RANGKASBITUNG,2006,1360
2025-06-07 07:00,RANGKASBITUNG,2574,1839
2025-06-07 08:00,RANGKASBITUNG,2022,1631
2025-06-07 09:00,RANGKASBITUNG,842,640
2025-06-07 16:00,RANGKASBITUNG,1126,2393
2025-06-07 17:00,RANGKASBITUNG,1640,2526
2025-06-07 18:00,RANGKASBITUNG,785,1366
2025-06-07 19:00,RANGKASBITUNG,328,677
2025-06-08 06:00,RANGKASBITUNG,3838,1155
2025-06-08 07:00,RANGKASBITUNG,3761,1839
2025-06-08 08:00,RANGKASBITUNG,3149,1412
2025-06-08 09:00,RANGKASBITUNG,1185,529
2025-06-08 16:00,RANGKASBITUNG,2034,2224
2025-06-08 17:00,RANGKASBITUNG,2509,2449
2025-06-08 18:00,RANGKASBITUNG,1354,1651
2025-06-08 19:00,RANGKASBITUNG,513,528
2025-06-09 06:00,RANGKASBITUNG,3129,1133
2025-06-09 07:00,RANGKASBITUNG,4436,1414
2025-06-09 08:00,RANGKASBITUNG,2583,1115
2025-06-09 09:00,RANGKASBITUNG,1181,456
2025-06-09 16:00,RANGKASBITUNG,1821,1640
2025-06-09 17:00,RANGKASBITUNG,2520,1753
2025-06-09 18:00,RANGKASBITUNG,1136,1111
2025-06-09 19:00,RANGKASBITUNG,408,452
2025-06-10 06:00,RANGKASBITUNG,1883,878
2025-06-10 07:00,RANGKASBITUNG,2456,1083
2025-06-10 08:00,RANGKASBITUNG,1562,1137
2025-06-10 09:00,RANGKASBITUNG,657,459
2025-06-10 16:00,RANGKASBITUNG,1212,1373
2025-06-10 17:00,RANGKASBITUNG,1406,1758
2025-06-10 18:00,RANGKASBITUNG,608,1021
2025-06-10 19:00,RANGKASBITUNG,237,405
2025-06-11 06:00,RANGKASBITUNG,1466,766
2025-06-11 07:00,RANGKASBITUNG,2049,1109
2025-06-11 08:00,RANGKASBITUNG,1219,914
2025-06-11 09:00,RANGKASBITUNG,591,334
2025-06-11 16:00,RANGKASBITUNG,998,1193
2025-06-11 17:00,RANGKASBITUNG,1054,1367
2025-06-11 18:00,RANGKASBITUNG,617,834
2025-06-11 19:00,RANGKASBITUNG,228,329
2025-06-12 06:00,RANGKASBITUNG,1680,716
2025-06-12 07:00,RANGKASBITUNG,2126,830
2025-06-12 08:00,RANGKASBITUNG,1357,815
2025-06-12 09:00,RANGKASBITUNG,557,301
2025-06-12 16:00,RANGKASBITUNG,789,1071
2025-06-12 17:00,RANGKASBITUNG,1188,1123
2025-06-12 18:00,RANGKASBITUNG,582,790
2025-06-12 19:00,RANGKASBITUNG,217,274
2025-06-13 06:00,RANGKASBITUNG,1740,886
2025-06-13 07:00,RANGKASBITUNG,2006,1578
2025-06-13 08:00,RANGKASBITUNG,1453,1406
2025-06-13 09:00,RANGKASBITUNG,510,567
2025-06-13 16:00,RANGKASBITUNG,738,1648
2025-06-13 17:00,RANGKASBITUNG,1192,2040
2025-06-13 18:00,RANGKASBITUNG,497,1144
2025-06-13 19:00,RANGKASBITUNG,205,570
2025-06-14 06:00,RANGKASBITUNG,1852,1257
2025-06-14 07:00,RANGKASBITUNG,1725,1781
2025-06-14 08:00,RANGKASBITUNG,1335,1626
2025-06-14 09:00,RANGKASBITUNG,614,697
2025-06-14 16:00,RANGKASBITUNG,851,2368
2025-06-14 17:00,RANGKASBITUNG,1201,2487
2025-06-14 18:00,RANGKASBITUNG,558,1736
2025-06-14 19:00,RANGKASBITUNG,211,595
2025-06-15 06:00,RANGKASBITUNG,2461,1146
2025-06-15 07:00,RANGKASBITUNG,2972,1663
2025-06-15 08:00,RANGKASBITUNG,1898,1169
2025-06-15 09:00,RANGKASBITUNG,846,557
2025-06-15 16:00,RANGKASBITUNG,1236,1951
2025-06-15 17:00,RANGKASBITUNG,1697,2062
2025-06-15 18:00,RANGKASBITUNG,876,1381
2025-06-15 19:00,RANGKASBITUNG,289,533
2025-06-16 06:00,RANGKASBITUNG,2631,905
2025-06-16 07:00,RANGKASBITUNG,2530,1429
2025-06-16 08:00,RANGKASBITUNG,1749,1000
2025-06-16 09:00,RANGKASBITUNG,718,448
2025-06-16 16:00,RANGKASBITUNG,1282,1499
2025-06-16 17:00,RANGKASBITUNG,1666,1722
2025-06-16 18:00,RANGKASBITUNG,750,1182
2025-06-16 19:00,RANGKASBITUNG,322,448
2025-06-17 06:00,RANGKASBITUNG,1452,729
2025-06-17 07:00,RANGKASBITUNG,2104,1085
2025-06-17 08:00,RANGKASBITUNG,1384,948
2025-06-17 09:00,RANGKASBITUNG,588,408
2025-06-17 16:00,RANGKASBITUNG,800,1191
2025-06-17 17:00,RANGKASBITUNG,1037,1413
2025-06-17 18:00,RANGKASBITUNG,516,827
2025-06-17 19:00,RANGKASBITUNG,213,399
2025-06-18 06:00,RANGKASBITUNG,1448,652
2025-06-18 07:00,RANGKASBITUNG,1913,808
2025-06-18 08:00,RANGKASBITUNG,1328,681
2025-06-18 09:00,RANGKASBITUNG,507,345
2025-06-18 16:00,RANGKASBITUNG,910,1048
2025-06-18 17:00,RANGKASBITUNG,860,1261
2025-06-18 18:00,RANGKASBITUNG,581,811
2025-06-18 19:00,RANGKASBITUNG,185,312
2025-06-19 06:00,RANGKASBITUNG,1538,694
2025-06-19 07:00,RANGKASBITUNG,2002,1067
2025-06-19 08:00,RANGKASBITUNG,1340,901
2025-06-19 09:00,RANGKASBITUNG,484,310
2025-06-19 16:00,RANGKASBITUNG,797,1198
2025-06-19 17:00,RANGKASBITUNG,863,1249
2025-06-19 18:00,RANGKASBITUNG,441,843
2025-06-19 19:00,RANGKASBITUNG,190,280
2025-06-20 06:00,RANGKASBITUNG,1486,1145
2025-06-20 07:00,RANGKASBITUNG,2232,1651
2025-06-20 08:00,RANGKASBITUNG,1257,1278
2025-06-20 09:00,RANGKASBITUNG,635,569
2025-06-20 16:00,RANGKASBITUNG,951,1949
2025-06-20 17:00,RANGKASBITUNG,961,2187
2025-06-20 18:00,RANGKASBITUNG,558,1160
2025-06-20 19:00,RANGKASBITUNG,255,568
2025-06-21 06:00,RANGKASBITUNG,2016,1436
2025-06-21 07:00,RANGKASBITUNG,2011,2317
2025-06-21 08:00,RANGKASBITUNG,1462,1943
2025-06-21 09:00,RANGKASBITUNG,593,833
2025-06-21 16:00,RANGKASBITUNG,1109,2812
2025-06-21 17:00,RANGKASBITUNG,1145,2654
2025-06-21 18:00,RANGKASBITUNG,598,1814
2025-06-21 19:00,RANGKASBITUNG,267,632
2025-06-22 06:00,RANGKASBITUNG,2344,886
2025-06-22 07:00,RANGKASBITUNG,2842,1347
2025-06-22 08:00,RANGKASBITUNG,1953,1332
2025-06-22 09:00,RANGKASBITUNG,896,484
2025-06-22 16:00,RANGKASBITUNG,1562,1635
2025-06-22 17:00,RANGKASBITUNG,1754,1911
2025-06-22 18:00,RANGKASBITUNG,798,1273
2025-06-22 19:00,RANGKASBITUNG,371,526
2025-06-23 06:00,RANGKASBITUNG,2881,860
2025-06-23 07:00,RANGKASBITUNG,3528,1211
2025-06-23 08:00,RANGKASBITUNG,1898,1285
2025-06-23 09:00,RANGKASBITUNG,801,402
2025-06-23 16:00,RANGKASBITUNG,1634,1564
2025-06-23 17:00,RANGKASBITUNG,1919,1973
2025-06-23 18:00,RANGKASBITUNG,835,1010
2025-06-23 19:00,RANGKASBITUNG,321,445
2025-06-24 06:00,RANGKASBITUNG,1993,778
2025-06-24 07:00,RANGKASBITUNG,2355,1321
2025-06-24 08:00,RANGKASBITUNG,1418,890
2025-06-24 09:00,RANGKASBITUNG,623,427
2025-06-24 16:00,RANGKASBITUNG,925,1401
2025-06-24 17:00,RANGKASBITUNG,1009,1546
2025-06-24 18:00,RANGKASBITUNG,572,910
2025-06-24 19:00,RANGKASBITUNG,213,375
2025-06-25 06:00,RANGKASBITUNG,1720,756
2025-06-25 07:00,RANGKASBITUNG,2052,1245
2025-06-25 08:00,RANGKASBITUNG,1379,1100
2025-06-25 09:00,RANGKASBITUNG,629,416
2025-06-25 16:00,RANGKASBITUNG,1006,1330
2025-06-25 17:00,RANGKASBITUNG,981,1568
2025-06-25 18:00,RANGKASBITUNG,582,1177
2025-06-25 19:00,RANGKASBITUNG,261,403
2025-06-26 06:00,RANGKASBITUNG,1700,1192
2025-06-26 07:00,RANGKASBITUNG,2027,1870
2025-06-26 08:00,RANGKASBITUNG,1482,1636
2025-06-26 09:00,RANGKASBITUNG,518,649
2025-06-26 16:00,RANGKASBITUNG,1033,2361
2025-06-26 17:00,RANGKASBITUNG,1249,2260
2025-06-26 18:00,RANGKASBITUNG,600,1495
2025-06-26 19:00,RANGKASBITUNG,258,558
2025-06-27 06:00,RANGKASBITUNG,2027,1207
2025-06-27 07:00,RANGKASBITUNG,2364,1750
2025-06-27 08:00,RANGKASBITUNG,1574,1773
2025-06-27 09:00,RANGKASBITUNG,624,767
2025-06-27 16:00,RANGKASBITUNG,1025,2232
2025-06-27 17:00,RANGKASBITUNG,1431,2473
2025-06-27 18:00,RANGKASBITUNG,713,1877
2025-06-27 19:00,RANGKASBITUNG,244,714
2025-06-28 06:00,RANGKASBITUNG,2080,1557
2025-06-28 07:00,RANGKASBITUNG,2602,2083
2025-06-28 08:00,RANGKASBITUNG,1873,2185
2025-06-28 09:00,RANGKASBITUNG,709,678
2025-06-28 16:00,RANGKASBITUNG,1208,2401
2025-06-28 17:00,RANGKASBITUNG,1216,3025
2025-06-28 18:00,RANGKASBITUNG,743,1906
2025-06-28 19:00,RANGKASBITUNG,256,759
2025-06-29 06:00,RANGKASBITUNG,2576,1440
2025-06-29 07:00,RANGKASBITUNG,3366,1816
2025-06-29 08:00,RANGKASBITUNG,2488,1625
2025-06-29 09:00,RANGKASBITUNG,851,566
2025-06-29 16:00,RANGKASBITUNG,1421,2420
2025-06-29 17:00,RANGKASBITUNG,1881,2322
2025-06-29 18:00,RANGKASBITUNG,823,1540
2025-06-29 19:00,RANGKASBITUNG,351,727
2025-06-30 06:00,RANGKASBITUNG,1764,655
2025-06-30 07:00,RANGKASBITUNG,2136,805
2025-06-30 08:00,RANGKASBITUNG,1322,717
2025-06-30 09:00,RANGKASBITUNG,725,284
2025-06-30 16:00,RANGKASBITUNG,1050,996
2025-06-30 17:00,RANGKASBITUNG,1374,1333
2025-06-30 18:00,RANGKASBITUNG,589,668
2025-06-30 19:00,RANGKASBITUNG,230,308
2025-07-01 06:00,RANGKASBITUNG,2055,929
2025-07-01 07:00,RANGKASBITUNG,2247,1609
2025-07-01 08:00,RANGKASBITUNG,1943,1487
2025-07-01 09:00,RANGKASBITUNG,787,460
2025-07-01 16:00,RANGKASBITUNG,998,1961
2025-07-01 17:00,RANGKASBITUNG,1575,1983
2025-07-01 18:00,RANGKASBITUNG,705,1275
2025-07-01 19:00,RANGKASBITUNG,251,515
2025-07-02 06:00,RANGKASBITUNG,2025,1112
2025-07-02 07:00,RANGKASBITUNG,2676,1739
2025-07-02 08:00,RANGKASBITUNG,1491,1380
2025-07-02 09:00,RANGKASBITUNG,635,578
2025-07-02 16:00,RANGKASBITUNG,1104,1789
2025-07-02 17:00,RANGKASBITUNG,1537,2370
2025-07-02 18:00,RANGKASBITUNG,779,1364
2025-07-02 19:00,RANGKASBITUNG,291,523
2025-07-03 06:00,RANGKASBITUNG,2146,944
2025-07-03 07:00,RANGKASBITUNG,2463,1569
2025-07-03 08:00,RANGKASBITUNG,1501,1306
2025-07-03 09:00,RANGKASBITUNG,713,404
2025-07-03 16:00,RANGKASBITUNG,1003,1886
2025-07-03 17:00,RANGKASBITUNG,1107,1863
2025-07-03 18:00,RANGKASBITUNG,699,1179
2025-07-03 19:00,RANGKASBITUNG,273,525
2025-07-04 06:00,RANGKASBITUNG,1786,1136
2025-07-04 07:00,RANGKASBITUNG,2526,1785
2025-07-04 08:00,RANGKASBITUNG,1473,1607
2025-07-04 09:00,RANGKASBITUNG,745,563
2025-07-04 16:00,RANGKASBITUNG,1113,2288
2025-07-04 17:00,RANGKASBITUNG,1408,2515
2025-07-04 18:00,RANGKASBITUNG,707,1324
2025-07-04 19:00,RANGKASBITUNG,268,553
2025-07-05 06:00,RANGKASBITUNG,2222,1985
2025-07-05 07:00,RANGKASBITUNG,2529,2916
2025-07-05 08:00,RANGKASBITUNG,1957,2622
2025-07-05 09:00,RANGKASBITUNG,672,841
2025-07-05 16:00,RANGKASBITUNG,1194,3214
2025-07-05 17:00,RANGKASBITUNG,1257,3255
2025-07-05 18:00,RANGKASBITUNG,673,2654
2025-07-05 19:00,RANGKASBITUNG,272,809
2025-07-06 06:00,RANGKASBITUNG,2817,1311
2025-07-06 07:00,RANGKASBITUNG,3385,2157
2025-07-06 08:00,RANGKASBITUNG,2666,1539
2025-07-06 09:00,RANGKASBITUNG,1056,613
2025-07-06 16:00,RANGKASBITUNG,1386,2443
2025-07-06 17:00,RANGKASBITUNG,2172,2926
2025-07-06 18:00,RANGKASBITUNG,1025,1549
2025-07-06 19:00,RANGKASBITUNG,432,680
2025-07-07 06:00,RANGKASBITUNG,2536,957
2025-07-07 07:00,RANGKASBITUNG,3748,1620
2025-07-07 08:00,RANGKASBITUNG,2429,1401
2025-07-07 09:00,RANGKASBITUNG,960,631
2025-07-07 16:00,RANGKASBITUNG,1577,1994
2025-07-07 17:00,RANGKASBITUNG,1908,2243
2025-07-07 18:00,RANGKASBITUNG,1069,1321
2025-07-07 19:00,RANGKASBITUNG,323,489
2025-07-08 06:00,RANGKASBITUNG,574,194
2025-07-08 07:00,RANGKASBITUNG,551,227
2025-07-08 08:00,RANGKASBITUNG,371,195
2025-07-08 09:00,RANGKASBITUNG,156,83
2025-07-08 16:00,RANGKASBITUNG,273,304
2025-07-08 17:00,RANGKASBITUNG,382,353
2025-07-08 18:00,RANGKASBITUNG,154,235
2025-07-08 19:00,RANGKASBITUNG,76,93
2025-07-09 06:00,RANGKASBITUNG,1899,782
2025-07-09 07:00,RANGKASBITUNG,2010,1364
2025-07-09 08:00,RANGKASBITUNG,1651,926
2025-07-09 09:00,RANGKASBITUNG,586,348
2025-07-09 16:00,RANGKASBITUNG,1064,1469
2025-07-09 17:00,RANGKASBITUNG,1346,1412
2025-07-09 18:00,RANGKASBITUNG,547,1107
2025-07-09 19:00,RANGKASBITUNG,262,377
2025-07-10 06:00,RANGKASBITUNG,1822,844
2025-07-10 07:00,RANGKASBITUNG,2212,1249
2025-07-10 08:00,RANGKASBITUNG,1685,1032
2025-07-10 09:00,RANGKASBITUNG,597,478
2025-07-10 16:00,RANGKASBITUNG,843,1642
2025-07-10 17:00,RANGKASBITUNG,1136,1775
2025-07-10 18:00,RANGKASBITUNG,573,1202
2025-07-10 19:00,RANGKASBITUNG,278,391
2025-07-11 06:00,RANGKASBITUNG,2037,756
2025-07-11 07:00,RANGKASBITUNG,2153,1089
2025-07-11 08:00,RANGKASBITUNG,1415,928
2025-07-11 09:00,RANGKASBITUNG,638,446
2025-07-11 16:00,RANGKASBITUNG,863,1619
2025-07-11 17:00,RANGKASBITUNG,1116,1596
2025-07-11 18:00,RANGKASBITUNG,538,1168
2025-07-11 19:00,RANGKASBITUNG,243,470
2025-07-12 06:00,RANGKASBITUNG,1846,1391
2025-07-12 07:00,RANGKASBITUNG,2239,2148
2025-07-12 08:00,RANGKASBITUNG,1458,1777
2025-07-12 09:00,RANGKASBITUNG,626,825
2025-07-12 16:00,RANGKASBITUNG,1047,2785
2025-07-12 17:00,RANGKASBITUNG,1255,2951
2025-07-12 18:00,RANGKASBITUNG,542,1682
2025-07-12 19:00,RANGKASBITUNG,275,684
2025-07-13 06:00,RANGKASBITUNG,2893,1225
2025-07-13 07:00,RANGKASBITUNG,3309,2453
2025-07-13 08:00,RANGKASBITUNG,2307,1889
2025-07-13 09:00,RANGKASBITUNG,899,667
2025-07-13 16:00,RANGKASBITUNG,1408,2507
2025-07-13 17:00,RANGKASBITUNG,1923,2564
2025-07-13 18:00,RANGKASBITUNG,868,1973
2025-07-13 19:00,RANGKASBITUNG,308,782
2025-07-14 06:00,RANGKASBITUNG,2084,881
2025-07-14 07:00,RANGKASBITUNG,3311,1310
2025-07-14 08:00,RANGKASBITUNG,1944,904
2025-07-14 09:00,RANGKASBITUNG,695,395
2025-07-14 16:00,RANGKASBITUNG,1249,1310
2025-07-14 17:00,RANGKASBITUNG,1556,1524
2025-07-14 18:00,RANGKASBITUNG,695,1001
2025-07-14 19:00,RANGKASBITUNG,319,431
2025-07-15 06:00,RANGKASBITUNG,1528,802
2025-07-15 07:00,RANGKASBITUNG,1725,984
2025-07-15 08:00,RANGKASBITUNG,1048,864
2025-07-15 09:00,RANGKASBITUNG,434,356
2025-07-15 16:00,RANGKASBITUNG,898,1266
2025-07-15 17:00,RANGKASBITUNG,1050,1594
2025-07-15 18:00,RANGKASBITUNG,447,908
2025-07-15 19:00,RANGKASBITUNG,192,367
2025-07-16 06:00,RANGKASBITUNG,1248,694
2025-07-16 07:00,RANGKASBITUNG,1788,1110
2025-07-16 08:00,RANGKASBITUNG,1205,892
2025-07-16 09:00,RANGKASBITUNG,421,333
2025-07-16 16:00,RANGKASBITUNG,809,1212
2025-07-16 17:00,RANGKASBITUNG,910,1594
2025-07-16 18:00,RANGKASBITUNG,428,991
2025-07-16 19:00,RANGKASBITUNG,166,324
2025-07-17 06:00,RANGKASBITUNG,1308,802
2025-07-17 07:00,RANGKASBITUNG,1751,1184
2025-07-17 08:00,RANGKASBITUNG,992,1045
2025-07-17 09:00,RANGKASBITUNG,400,323
2025-07-17 16:00,RANGKASBITUNG,699,1292
2025-07-17 17:00,RANGKASBITUNG,981,1534
2025-07-17 18:00,RANGKASBITUNG,509,942
2025-07-17 19:00,RANGKASBITUNG,159,362
2025-07-18 06:00,RANGKASBITUNG,1580,863
2025-07-18 07:00,RANGKASBITUNG,1557,1379
2025-07-18 08:00,RANGKASBITUNG,1249,1169
2025-07-18 09:00,RANGKASBITUNG,464,458
2025-07-18 16:00,RANGKASBITUNG,835,1466
2025-07-18 17:00,RANGKASBITUNG,950,1731
2025-07-18 18:00,RANGKASBITUNG,503,1020
2025-07-18 19:00,RANGKASBITUNG,175,401
2025-07-19 06:00,RANGKASBITUNG,1593,1330
2025-07-19 07:00,RANGKASBITUNG,2103,2079
2025-07-19 08:00,RANGKASBITUNG,1289,1717
2025-07-19 09:00,RANGKASBITUNG,488,608
2025-07-19 16:00,RANGKASBITUNG,770,1931
2025-07-19 17:00,RANGKASBITUNG,1104,2280
2025-07-19 18:00,RANGKASBITUNG,536,1349
2025-07-19 19:00,RANGKASBITUNG,189,583
2025-07-20 06:00,RANGKASBITUNG,2328,994
2025-07-20 07:00,RANGKASBITUNG,3077,1398
2025-07-20 08:00,RANGKASBITUNG,1955,1151
2025-07-20 09:00,RANGKASBITUNG,898,557
2025-07-20 16:00,RANGKASBITUNG,1353,1991
2025-07-20 17:00,RANGKASBITUNG,1620,1896
2025-07-20 18:00,RANGKASBITUNG,782,1441
2025-07-20 19:00,RANGKASBITUNG,367,506
2025-07-21 06:00,RANGKASBITUNG,2307,860
2025-07-21 07:00,RANGKASBITUNG,2718,1229
2025-07-21 08:00,RANGKASBITUNG,1821,920
2025-07-21 09:00,RANGKASBITUNG,778,416
2025-07-21 16:00,RANGKASBITUNG,1282,1463
2025-07-21 17:00,RANGKASBITUNG,1677,1612
2025-07-21 18:00,RANGKASBITUNG,813,872
2025-07-21 19:00,RANGKASBITUNG,265,362
2025-07-22 06:00,RANGKASBITUNG,1321,627
2025-07-22 07:00,RANGKASBITUNG,1500,943
2025-07-22 08:00,RANGKASBITUNG,1228,697
2025-07-22 09:00,RANGKASBITUNG,432,312
2025-07-22 16:00,RANGKASBITUNG,765,1105
2025-07-22 17:00,RANGKASBITUNG,803,1341
2025-07-22 18:00,RANGKASBITUNG,497,712
2025-07-22 19:00,RANGKASBITUNG,160,327
2025-07-23 06:00,RANGKASBITUNG,1450,727
2025-07-23 07:00,RANGKASBITUNG,1569,969
2025-07-23 08:00,RANGKASBITUNG,896,917
2025-07-23 09:00,RANGKASBITUNG,400,388
2025-07-23 16:00,RANGKASBITUNG,607,1322
2025-07-23 17:00,RANGKASBITUNG,805,1515
2025-07-23 18:00,RANGKASBITUNG,427,777
2025-07-23 19:00,RANGKASBITUNG,154,300
2025-07-24 06:00,RANGKASBITUNG,1439,631
2025-07-24 07:00,RANGKASBITUNG,1741,1114
2025-07-24 08:00,RANGKASBITUNG,1090,899
2025-07-24 09:00,RANGKASBITUNG,473,310
2025-07-24 16:00,RANGKASBITUNG,760,1163
2025-07-24 17:00,RANGKASBITUNG,912,1468
2025-07-24 18:00,RANGKASBITUNG,467,831
2025-07-24 19:00,RANGKASBITUNG,157,375
2025-07-25 06:00,RANGKASBITUNG,1233,1003
2025-07-25 07:00,RANGKASBITUNG,1839,1637
2025-07-25 08:00,RANGKASBITUNG,1006,1213
2025-07-25 09:00,RANGKASBITUNG,500,550
2025-07-25 16:00,RANGKASBITUNG,786,1581
2025-07-25 17:00,RANGKASBITUNG,843,1907
2025-07-25 18:00,RANGKASBITUNG,426,1300
2025-07-25 19:00,RANGKASBITUNG,191,453
2025-07-26 06:00,RANGKASBITUNG,1582,1262
2025-07-26 07:00,RANGKASBITUNG,1905,2263
2025-07-26 08:00,RANGKASBITUNG,1045,1887
2025-07-26 09:00,RANGKASBITUNG,482,621
